id,lat,lon,name,city,state
1233637926,33.5682183,-112.1712064,Parking 1233637926,Phoenix,Arizona
1233637927,33.5694134,-112.1714217,Parking 1233637927,Phoenix,Arizona
1233637928,33.5686125,-112.171205,Parking 1233637928,Phoenix,Arizona
1233637929,33.5690466,-112.1721425,Parking 1233637929,Phoenix,Arizona
1233637930,33.5686504,-112.1721481,Parking 1233637930,Phoenix,Arizona
1236624019,33.3069502,-111.9197668,Parking 1236624019,Phoenix,Arizona
1236624020,33.3071501,-111.9197698,Parking 1236624020,Phoenix,Arizona
1236624021,33.3070699,-111.9197669,Parking 1236624021,Phoenix,Arizona
1236712602,33.6351165,-112.1033882,Parking 1236712602,Phoenix,Arizona
1236712603,33.6324716,-112.1050783,Parking 1236712603,Phoenix,Arizona
1236712604,33.6325035,-112.1065394,Parking 1236712604,Phoenix,Arizona
1236712605,33.6315203,-112.1066072,Parking 1236712605,Phoenix,Arizona
1236712606,33.6306418,-112.1066226,Parking 1236712606,Phoenix,Arizona
1236712607,33.6304625,-112.1052566,Parking 1236712607,Phoenix,Arizona
1236712608,33.6310061,-112.1023093,Parking 1236712608,Phoenix,Arizona
1236712609,33.6318208,-112.1020327,Parking 1236712609,Phoenix,Arizona
1236712610,33.6310163,-112.1038559,Parking 1236712610,Phoenix,Arizona
1236712611,33.6310068,-112.1004949,Parking 1236712611,Phoenix,Arizona
1236712612,33.6317935,-112.100498,Parking 1236712612,Phoenix,Arizona
1238172122,33.4507886,-111.952458,Parking 1238172122,Phoenix,Arizona
1238172123,33.4520416,-111.9521717,Parking 1238172123,Phoenix,Arizona
1238172143,33.4467826,-111.9511873,Parking 1238172143,Phoenix,Arizona
1239718346,33.4144364,-111.9036649,Parking 1239718346,Phoenix,Arizona
1241262041,33.572995,-112.1119635,Parking 1241262041,Phoenix,Arizona
1241262042,33.5733398,-112.1132962,Parking 1241262042,Phoenix,Arizona
1241262043,33.5729294,-112.1139104,Parking 1241262043,Phoenix,Arizona
1243523778,33.4858256,-112.0654307,Parking 1243523778,Phoenix,Arizona
1244933458,33.6434048,-112.228581,Parking 1244933458,Phoenix,Arizona
1244933459,33.6419052,-112.2291891,Parking 1244933459,Phoenix,Arizona
1244933460,33.6405204,-112.2279344,Parking 1244933460,Phoenix,Arizona
1244933461,33.6405349,-112.225196,Parking 1244933461,Phoenix,Arizona
1244933462,33.6406473,-112.2229498,Parking 1244933462,Phoenix,Arizona
1244933463,33.6431475,-112.2226759,Parking 1244933463,Phoenix,Arizona
1245121880,33.5386602,-112.1842658,Parking 1245121880,Phoenix,Arizona
1245121881,33.5389608,-112.1838057,Parking 1245121881,Phoenix,Arizona
1245121882,33.5394036,-112.1838058,Parking 1245121882,Phoenix,Arizona
1245121883,33.5395039,-112.1836449,Parking 1245121883,Phoenix,Arizona
1245121884,33.5401359,-112.18378,Parking 1245121884,Phoenix,Arizona
1245121885,33.5377715,-112.1837873,Parking 1245121885,Phoenix,Arizona
1245121886,33.5376681,-112.1836634,Parking 1245121886,Phoenix,Arizona
1245121887,33.5382647,-112.1837875,Parking 1245121887,Phoenix,Arizona
1245121888,33.5372484,-112.1825372,Parking 1245121888,Phoenix,Arizona
1245121889,33.5377624,-112.1825365,Parking 1245121889,Phoenix,Arizona
1245121890,33.5382528,-112.1825336,Parking 1245121890,Phoenix,Arizona
1245121891,33.5382871,-112.1824004,Parking 1245121891,Phoenix,Arizona
1245121892,33.538486,-112.1818315,Parking 1245121892,Phoenix,Arizona
1245121893,33.538814,-112.1824038,Parking 1245121893,Phoenix,Arizona
1245121894,33.5393791,-112.1825344,Parking 1245121894,Phoenix,Arizona
1245121895,33.5394527,-112.1823959,Parking 1245121895,Phoenix,Arizona
1245121896,33.5396147,-112.1825334,Parking 1245121896,Phoenix,Arizona
1245121897,33.5396118,-112.1823974,Parking 1245121897,Phoenix,Arizona
1245121898,33.5398031,-112.1828596,Parking 1245121898,Phoenix,Arizona
1245121899,33.5398054,-112.1842784,Parking 1245121899,Phoenix,Arizona
1245121900,33.5402129,-112.1836413,Parking 1245121900,Phoenix,Arizona
1245121901,33.5409966,-112.1858287,Parking 1245121901,Phoenix,Arizona
1245121902,33.5410143,-112.1853091,Parking 1245121902,Phoenix,Arizona
1245121903,33.5405259,-112.1837614,Parking 1245121903,Phoenix,Arizona
1245121904,33.5408715,-112.1837618,Parking 1245121904,Phoenix,Arizona
1245121905,33.5397951,-112.1809152,Parking 1245121905,Phoenix,Arizona
1245121906,33.5397903,-112.1803903,Parking 1245121906,Phoenix,Arizona
1245121907,33.5398791,-112.1803837,Parking 1245121907,Phoenix,Arizona
1245121908,33.539882,-112.1808292,Parking 1245121908,Phoenix,Arizona
1245121909,33.5398839,-112.1815687,Parking 1245121909,Phoenix,Arizona
1245121910,33.539798,-112.1819082,Parking 1245121910,Phoenix,Arizona
1245121911,33.5410741,-112.1828486,Parking 1245121911,Phoenix,Arizona
1245121912,33.5410765,-112.1833261,Parking 1245121912,Phoenix,Arizona
1245121913,33.541073,-112.1820763,Parking 1245121913,Phoenix,Arizona
1245121914,33.541072,-112.1815376,Parking 1245121914,Phoenix,Arizona
1245121915,33.541306,-112.1811387,Parking 1245121915,Phoenix,Arizona
1245121916,33.5419477,-112.1811357,Parking 1245121916,Phoenix,Arizona
1245121917,33.5416334,-112.1825108,Parking 1245121917,Phoenix,Arizona
1245121918,33.540748,-112.1812708,Parking 1245121918,Phoenix,Arizona
1245121919,33.5403531,-112.1811505,Parking 1245121919,Phoenix,Arizona
1245121920,33.5405977,-112.180014,Parking 1245121920,Phoenix,Arizona
1245121921,33.5401738,-112.1800185,Parking 1245121921,Phoenix,Arizona
1245121922,33.5395201,-112.1800238,Parking 1245121922,Phoenix,Arizona
1245121923,33.5395507,-112.1799012,Parking 1245121923,Phoenix,Arizona
1245121924,33.5388783,-112.1800235,Parking 1245121924,Phoenix,Arizona
1245121925,33.5391486,-112.1800252,Parking 1245121925,Phoenix,Arizona
1245121926,33.5388969,-112.1799012,Parking 1245121926,Phoenix,Arizona
1245121927,33.5392318,-112.1799034,Parking 1245121927,Phoenix,Arizona
1245121928,33.5400933,-112.181271,Parking 1245121928,Phoenix,Arizona
1245121929,33.54098,-112.181502,Parking 1245121929,Phoenix,Arizona
1245121930,33.5416123,-112.1811371,Parking 1245121930,Phoenix,Arizona
1245121931,33.5416967,-112.1836298,Parking 1245121931,Phoenix,Arizona
1245121932,33.5407498,-112.1836312,Parking 1245121932,Phoenix,Arizona
1245121933,33.5373592,-112.1812854,Parking 1245121933,Phoenix,Arizona
1245121934,33.5380627,-112.1812847,Parking 1245121934,Phoenix,Arizona
1245121935,33.53781,-112.1811613,Parking 1245121935,Phoenix,Arizona
1245121936,33.5382625,-112.181158,Parking 1245121936,Phoenix,Arizona
1245121937,33.5382616,-112.1836525,Parking 1245121937,Phoenix,Arizona
1246914934,33.4339736,-112.0324697,24th Street Station,Phoenix,Arizona
1246914941,33.4363993,-112.0331786,Parking 1246914941,Phoenix,Arizona
1247029765,33.5134347,-112.0467326,Parking 1247029765,Phoenix,Arizona
1247029768,33.5143735,-112.0484556,Parking 1247029768,Phoenix,Arizona
1247029769,33.5133504,-112.0480548,Parking 1247029769,Phoenix,Arizona
1247029771,33.5121921,-112.0482745,Parking 1247029771,Phoenix,Arizona
1247029772,33.5117772,-112.0511918,Parking 1247029772,Phoenix,Arizona
1247029773,33.5121023,-112.0494945,Parking 1247029773,Phoenix,Arizona
1247029774,33.512357,-112.0471769,Parking 1247029774,Phoenix,Arizona
1247029775,33.5120609,-112.0467728,Parking 1247029775,Phoenix,Arizona
1247029779,33.5111942,-112.0480175,Parking 1247029779,Phoenix,Arizona
1247029780,33.5105918,-112.0493503,Parking 1247029780,Phoenix,Arizona
1247029781,33.5112942,-112.0490439,Parking 1247029781,Phoenix,Arizona
1247029782,33.5111359,-112.050782,Parking 1247029782,Phoenix,Arizona
1247034856,33.5040264,-112.0482492,Parking 1247034856,Phoenix,Arizona
1247034858,33.5042621,-112.0486889,Parking 1247034858,Phoenix,Arizona
1247039241,33.5062554,-112.043527,Parking 1247039241,Phoenix,Arizona
1247039255,33.5060453,-112.0410617,Parking 1247039255,Phoenix,Arizona
1247039259,33.507871,-112.0393653,Parking 1247039259,Phoenix,Arizona
1247039260,33.508133,-112.0461346,Parking 1247039260,Phoenix,Arizona
1247039261,33.5069057,-112.047238,Parking 1247039261,Phoenix,Arizona
1247039265,33.5060881,-112.0460662,Parking 1247039265,Phoenix,Arizona
1247039272,33.5046983,-112.0448971,Parking 1247039272,Phoenix,Arizona
1247039813,33.5147805,-112.0455532,Parking 1247039813,Phoenix,Arizona
1247039816,33.5112426,-112.0467638,Parking 1247039816,Phoenix,Arizona
1247039817,33.5107371,-112.0457947,Parking 1247039817,Phoenix,Arizona
1247039818,33.5098594,-112.046357,Parking 1247039818,Phoenix,Arizona
1247506776,33.3472383,-112.090084,Parking 1247506776,Phoenix,Arizona
1247506777,33.3438822,-112.0866522,Parking 1247506777,Phoenix,Arizona
1247506778,33.3478159,-112.0833083,Parking 1247506778,Phoenix,Arizona
1247506779,33.3475276,-112.082225,Parking 1247506779,Phoenix,Arizona
1247746362,33.3773552,-111.9927854,Parking 1247746362,Phoenix,Arizona
1248691350,33.5922027,-112.0467152,Parking 1248691350,Phoenix,Arizona
1248691368,33.5919021,-112.0626379,Parking 1248691368,Phoenix,Arizona
1248691369,33.5921113,-112.0636388,Parking 1248691369,Phoenix,Arizona
1248693338,33.6001816,-112.0622895,Parking 1248693338,Phoenix,Arizona
1248697066,33.5672483,-112.0821342,Parking 1248697066,Phoenix,Arizona
1248719556,33.4273928,-111.9440158,Parking 1248719556,Phoenix,Arizona
1249366348,33.5900211,-112.0460145,Parking 1249366348,Phoenix,Arizona
1249366350,33.5918479,-112.0432999,Parking 1249366350,Phoenix,Arizona
1249366351,33.591323,-112.0438807,Parking 1249366351,Phoenix,Arizona
1249366352,33.5898646,-112.0468454,Parking 1249366352,Phoenix,Arizona
1249366360,33.5931266,-112.0415499,Parking 1249366360,Phoenix,Arizona
1249366361,33.5948249,-112.0392668,Parking 1249366361,Phoenix,Arizona
1249366368,33.5982556,-112.0423464,Parking 1249366368,Phoenix,Arizona
1251827625,33.4950216,-112.2747078,Parking 1251827625,Phoenix,Arizona
1251827627,33.4948411,-112.2754324,Parking 1251827627,Phoenix,Arizona
1251827628,33.4950193,-112.2750366,Parking 1251827628,Phoenix,Arizona
1251828102,33.4951362,-112.2741971,Parking 1251828102,Phoenix,Arizona
1251828106,33.4943053,-112.2755831,Parking 1251828106,Phoenix,Arizona
1251828111,33.4942103,-112.2763638,Parking 1251828111,Phoenix,Arizona
1251828112,33.4943863,-112.2763661,Parking 1251828112,Phoenix,Arizona
1251828116,33.494626,-112.2763662,Parking 1251828116,Phoenix,Arizona
1251828117,33.4949351,-112.2763709,Parking 1251828117,Phoenix,Arizona
1251828489,33.4951388,-112.2750336,Parking 1251828489,Phoenix,Arizona
1252284501,33.454019,-111.9117171,Parking 1252284501,Phoenix,Arizona
1258463710,33.4664143,-112.0441698,Parking 1258463710,Phoenix,Arizona
1258463711,33.4660676,-112.0443387,Parking 1258463711,Phoenix,Arizona
1258463717,33.4885513,-112.0744079,Parking 1258463717,Phoenix,Arizona
1258463722,33.4910145,-112.0777755,Parking 1258463722,Phoenix,Arizona
1258463723,33.4911112,-112.0774029,Parking 1258463723,Phoenix,Arizona
1258534807,33.4445037,-112.0962675,Parking 1258534807,Phoenix,Arizona
1258534808,33.4453044,-112.093129,Parking 1258534808,Phoenix,Arizona
1258534816,33.4454938,-112.0924863,Parking 1258534816,Phoenix,Arizona
1258534821,33.446691,-112.0919429,Arizona Department of Education Visitor Parking,Phoenix,Arizona
1258534824,33.4465618,-112.081781,Maricop County Employee Parking,Phoenix,Arizona
1258534825,33.4457779,-112.0731914,Parking 1258534825,Phoenix,Arizona
1259171059,33.3777473,-111.9400573,Parking 1259171059,Phoenix,Arizona
1259171060,33.3776595,-111.9373143,Parking 1259171060,Phoenix,Arizona
1259171061,33.3774291,-111.9375323,Parking 1259171061,Phoenix,Arizona
1259269649,33.4867272,-111.9946313,Parking 1259269649,Phoenix,Arizona
1259269729,33.4876865,-112.0004943,Parking 1259269729,Phoenix,Arizona
1259563509,33.4036891,-111.9719102,Parking 1259563509,Phoenix,Arizona
1259563510,33.4020651,-111.9723045,Parking 1259563510,Phoenix,Arizona
1259563511,33.4023136,-111.9715768,Parking 1259563511,Phoenix,Arizona
1259563512,33.3484274,-112.0828388,Parking 1259563512,Phoenix,Arizona
1260445229,33.4663877,-111.931045,Parking 1260445229,Phoenix,Arizona
1261373553,33.6043435,-112.281802,Parking 1261373553,Phoenix,Arizona
1261373554,33.603518,-112.2816686,Parking 1261373554,Phoenix,Arizona
1261373555,33.6027895,-112.282611,Parking 1261373555,Phoenix,Arizona
1261855849,33.6803896,-112.0611375,Parking 1261855849,Phoenix,Arizona
1261855851,33.6802687,-112.0621364,Parking 1261855851,Phoenix,Arizona
1264360986,33.4281793,-112.0323474,Parking 1264360986,Phoenix,Arizona
1264360987,33.4289614,-112.0347526,Parking 1264360987,Phoenix,Arizona
1264360988,33.4366098,-112.0512667,Parking 1264360988,Phoenix,Arizona
1264360991,33.4436539,-112.065939,Parking 1264360991,Phoenix,Arizona
1264360992,33.4435035,-112.0670283,Parking 1264360992,Phoenix,Arizona
1264360993,33.4427108,-112.0669161,Parking 1264360993,Phoenix,Arizona
1264360994,33.442724,-112.0658548,Parking 1264360994,Phoenix,Arizona
1264360995,33.4426973,-112.0680577,Parking 1264360995,Phoenix,Arizona
1264390423,33.3414325,-112.0861632,Parking 1264390423,Phoenix,Arizona
1264603527,33.4080564,-111.916493,Parking 1264603527,Phoenix,Arizona
1265985098,33.4237136,-112.0482596,Parking 1265985098,Phoenix,Arizona
1267026602,33.3559927,-111.9662172,Parking 1267026602,Phoenix,Arizona
1268064030,33.4059886,-111.9246303,Parking 1268064030,Phoenix,Arizona
1268064031,33.4066113,-111.925288,Parking 1268064031,Phoenix,Arizona
1268064032,33.407145,-111.9253804,Parking 1268064032,Phoenix,Arizona
1268064037,33.4042592,-111.9246616,Parking 1268064037,Phoenix,Arizona
1268064039,33.4078446,-111.9248798,Parking 1268064039,Phoenix,Arizona
1268064040,33.4083268,-111.9253811,Parking 1268064040,Phoenix,Arizona
1268292166,33.713731,-112.1103096,Parking 1268292166,Phoenix,Arizona
1269020789,33.5225732,-112.071893,Parking 1269020789,Phoenix,Arizona
1269020793,33.5222778,-112.0722467,Parking 1269020793,Phoenix,Arizona
1269202244,33.4977781,-112.2741146,Parking 1269202244,Phoenix,Arizona
1269202245,33.4977796,-112.2737894,Parking 1269202245,Phoenix,Arizona
1269202246,33.4978952,-112.2741151,Parking 1269202246,Phoenix,Arizona
1269202247,33.4986551,-112.2745506,Parking 1269202247,Phoenix,Arizona
1269202248,33.4988477,-112.2747503,Parking 1269202248,Phoenix,Arizona
1269202249,33.4987724,-112.2746028,Parking 1269202249,Phoenix,Arizona
1269202250,33.498966,-112.2746623,Parking 1269202250,Phoenix,Arizona
1269202251,33.4987523,-112.273375,Parking 1269202251,Phoenix,Arizona
1269202252,33.498074,-112.2733732,Parking 1269202252,Phoenix,Arizona
1269202253,33.4982882,-112.2744182,Parking 1269202253,Phoenix,Arizona
1269202254,33.5002567,-112.2733723,Parking 1269202254,Phoenix,Arizona
1269202255,33.500778,-112.273375,Parking 1269202255,Phoenix,Arizona
1269202256,33.500948,-112.2739125,Parking 1269202256,Phoenix,Arizona
1271779973,33.459931,-111.9897153,Parking 1271779973,Phoenix,Arizona
1271779974,33.4595723,-111.9892255,Parking 1271779974,Phoenix,Arizona
1271779975,33.4601342,-111.9877302,Parking 1271779975,Phoenix,Arizona
1271779978,33.4610267,-111.9905983,Parking 1271779978,Phoenix,Arizona
1271820142,33.4285573,-111.901582,Parking 1271820142,Phoenix,Arizona
1272883097,33.5535785,-112.1165718,Parking 1272883097,Phoenix,Arizona
1272883099,33.5560061,-112.1164912,Parking 1272883099,Phoenix,Arizona
1272883101,33.5556115,-112.1146334,Parking 1272883101,Phoenix,Arizona
1272883103,33.5541777,-112.113586,Parking 1272883103,Phoenix,Arizona
1272883110,33.5547956,-112.1167195,Parking 1272883110,Phoenix,Arizona
1272883111,33.551816,-112.1172212,Parking 1272883111,Phoenix,Arizona
1272883112,33.5518119,-112.117656,Parking 1272883112,Phoenix,Arizona
1272883115,33.551771,-112.1188058,Parking 1272883115,Phoenix,Arizona
1272883117,33.5543936,-112.1176839,Parking 1272883117,Phoenix,Arizona
1272951004,33.3923587,-112.0177062,Parking 1272951004,Phoenix,Arizona
1273554679,33.6243543,-112.0966811,Parking 1273554679,Phoenix,Arizona
1273554680,33.6231396,-112.0979569,Parking 1273554680,Phoenix,Arizona
1273964378,33.4333725,-111.9271652,Parking 1273964378,Phoenix,Arizona
1273964383,33.4347188,-111.9293691,Parking 1273964383,Phoenix,Arizona
1273964384,33.4341172,-111.92788,Parking 1273964384,Phoenix,Arizona
1273964385,33.4339393,-111.9275449,Parking 1273964385,Phoenix,Arizona
1273964386,33.433849,-111.927519,Parking 1273964386,Phoenix,Arizona
1273964387,33.4339397,-111.9283668,Parking 1273964387,Phoenix,Arizona
1273964388,33.4338488,-111.9283482,Parking 1273964388,Phoenix,Arizona
1273964400,33.4345175,-111.9255385,Parking 1273964400,Phoenix,Arizona
1273990845,33.3926157,-112.1170253,Parking 1273990845,Phoenix,Arizona
1274304203,33.3926201,-112.1329978,Parking 1274304203,Phoenix,Arizona
1274314487,33.3769155,-112.0480816,Parking 1274314487,Phoenix,Arizona
1274610791,33.397198,-111.9049974,Parking 1274610791,Phoenix,Arizona
1274705521,33.5649507,-112.1912319,Parking - Latter-day Saints,Phoenix,Arizona
1274706231,33.3927341,-112.0746902,Parking 1274706231,Phoenix,Arizona
1275409784,33.5628938,-112.126483,Parking 1275409784,Phoenix,Arizona
1275413663,33.5469703,-112.1623191,Parking 1275413663,Phoenix,Arizona
1275413664,33.5460406,-112.1623256,Parking 1275413664,Phoenix,Arizona
1275854282,33.4627895,-111.9002843,Parking 1275854282,Phoenix,Arizona
1276278315,33.3907423,-112.1358322,Parking 1276278315,Phoenix,Arizona
1276278316,33.3890906,-112.1351828,Parking 1276278316,Phoenix,Arizona
1277706164,33.3803328,-112.072253,Parking 1277706164,Phoenix,Arizona
1277941293,33.3906488,-112.1145035,Parking 1277941293,Phoenix,Arizona
1277941318,33.3890417,-112.1092829,Parking 1277941318,Phoenix,Arizona
1277941322,33.3992697,-112.1035502,Parking 1277941322,Phoenix,Arizona
1278042852,33.3905544,-112.1179122,Parking 1278042852,Phoenix,Arizona
1278042853,33.3873175,-112.1167703,Parking 1278042853,Phoenix,Arizona
1279724251,33.455539,-112.0822295,Parking 1279724251,Phoenix,Arizona
1279724252,33.4553836,-112.0845092,Parking 1279724252,Phoenix,Arizona
1279724253,33.4554096,-112.0837056,Parking 1279724253,Phoenix,Arizona
1279725699,33.4546824,-112.0861017,Parking 1279725699,Phoenix,Arizona
1279726433,33.5644769,-112.0292972,Parking 1279726433,Phoenix,Arizona
1279728480,33.6898216,-112.2057327,Parking 1279728480,Phoenix,Arizona
1279728482,33.6897454,-112.2036613,Parking 1279728482,Phoenix,Arizona
1279728483,33.6898587,-112.2034545,Parking 1279728483,Phoenix,Arizona
1281217415,33.4926028,-111.9837215,Parking 1281217415,Phoenix,Arizona
1281217416,33.4930164,-111.9824352,Parking 1281217416,Phoenix,Arizona
1281217417,33.4942025,-111.9821936,Parking 1281217417,Phoenix,Arizona
1281812553,33.4128507,-112.2362828,Parking 1281812553,Phoenix,Arizona
1281812559,33.4127574,-112.2350882,Parking 1281812559,Phoenix,Arizona
1281812560,33.4123966,-112.235318,Parking 1281812560,Phoenix,Arizona
1281812577,33.4122906,-112.2320244,Parking 1281812577,Phoenix,Arizona
1281812578,33.4120853,-112.2318574,Parking 1281812578,Phoenix,Arizona
1281818115,33.4304449,-112.2352089,Parking 1281818115,Phoenix,Arizona
1281818123,33.4309866,-112.2358426,Parking 1281818123,Phoenix,Arizona
1282006895,33.5669203,-112.2523922,Parking 1282006895,Phoenix,Arizona
1282006896,33.5675352,-112.2518634,Parking 1282006896,Phoenix,Arizona
1282006897,33.5681473,-112.252389,Parking 1282006897,Phoenix,Arizona
1282006898,33.5685889,-112.2530218,Parking 1282006898,Phoenix,Arizona
1282006899,33.5685565,-112.2542348,Parking 1282006899,Phoenix,Arizona
1282006900,33.5692721,-112.2542488,Parking 1282006900,Phoenix,Arizona
1282006901,33.5692546,-112.253637,Parking 1282006901,Phoenix,Arizona
1282006902,33.569287,-112.2530235,Parking 1282006902,Phoenix,Arizona
1282006903,33.5692989,-112.2524274,Parking 1282006903,Phoenix,Arizona
1282006904,33.5692363,-112.2518994,Parking 1282006904,Phoenix,Arizona
1282025336,33.5784915,-112.2292117,Parking 1282025336,Phoenix,Arizona
1282026033,33.5793046,-112.2297362,Parking 1282026033,Phoenix,Arizona
1282026034,33.5803474,-112.2297759,Parking 1282026034,Phoenix,Arizona
1282026035,33.5798553,-112.2309056,Parking 1282026035,Phoenix,Arizona
1282045399,33.4509403,-112.0593804,Parking 1282045399,Phoenix,Arizona
1282045400,33.4509257,-112.0576359,Parking 1282045400,Phoenix,Arizona
1282195829,33.5782377,-112.2518518,Parking 1282195829,Phoenix,Arizona
1282310266,33.4710563,-112.178045,Parking 1282310266,Phoenix,Arizona
1282525159,33.4936293,-112.1996128,Parking 1282525159,Phoenix,Arizona
1282525160,33.4941501,-112.2000216,Parking 1282525160,Phoenix,Arizona
1282525161,33.4914926,-112.2004476,Parking 1282525161,Phoenix,Arizona
1282525163,33.4919225,-112.1996068,Parking 1282525163,Phoenix,Arizona
1282525188,33.5002137,-112.2277122,Parking 1282525188,Phoenix,Arizona
1282525189,33.4995646,-112.2286972,Parking 1282525189,Phoenix,Arizona
1282525204,33.5024428,-112.2510535,Parking 1282525204,Phoenix,Arizona
1282525205,33.5018045,-112.2529265,Parking 1282525205,Phoenix,Arizona
1282534096,33.4874014,-112.2320953,Parking 1282534096,Phoenix,Arizona
1282627029,33.5748282,-112.2174993,Parking 1282627029,Phoenix,Arizona
1282627030,33.5749096,-112.2200261,Parking 1282627030,Phoenix,Arizona
1282627037,33.5780998,-112.2150299,Parking 1282627037,Phoenix,Arizona
1282627045,33.585424,-112.2111132,Parking 1282627045,Phoenix,Arizona
1282650605,33.5779006,-112.2481663,Parking 1282650605,Phoenix,Arizona
1282650629,33.5913825,-112.2594471,Parking 1282650629,Phoenix,Arizona
1282650656,33.5921857,-112.2339315,Parking 1282650656,Phoenix,Arizona
1283102265,33.5585534,-112.2967641,Parking 1283102265,Phoenix,Arizona
1284291786,33.4495899,-111.9849496,Parking 1284291786,Phoenix,Arizona
1284465629,33.3772391,-111.9854247,Parking 1284465629,Phoenix,Arizona
1285053381,33.4350941,-111.9253991,Parking 1285053381,Phoenix,Arizona
1286172341,33.5723201,-112.0609514,Parking 1286172341,Phoenix,Arizona
1286172343,33.5741219,-112.0646246,Parking 1286172343,Phoenix,Arizona
1287272640,33.4371645,-111.9268693,Parking 1287272640,Phoenix,Arizona
1287279856,33.435316,-111.9286068,Parking 1287279856,Phoenix,Arizona
1287762665,33.5090602,-111.9433837,Parking 1287762665,Phoenix,Arizona
1288855619,33.3916642,-112.1427422,Parking 1288855619,Phoenix,Arizona
1288855621,33.3784757,-112.0997516,Parking 1288855621,Phoenix,Arizona
1288855622,33.3784542,-112.1006087,Parking 1288855622,Phoenix,Arizona
1289810639,33.3916652,-112.1152471,Parking 1289810639,Phoenix,Arizona
1289810641,33.3914852,-112.0999219,Parking 1289810641,Phoenix,Arizona
1290358272,33.3927353,-112.1341637,Parking 1290358272,Phoenix,Arizona
1290361315,33.427616,-112.0976453,Parking 1290361315,Phoenix,Arizona
1290594853,33.4711036,-111.9273228,Parking 1290594853,Phoenix,Arizona
1290804470,33.4388043,-111.9839956,Parking 1290804470,Phoenix,Arizona
1290804477,33.4372307,-111.9872879,Parking 1290804477,Phoenix,Arizona
1291624888,33.431202,-111.9487324,Parking 1291624888,Phoenix,Arizona
1291631791,33.3844257,-112.0642323,Parking 1291631791,Phoenix,Arizona
1292280564,33.4335445,-111.9278607,Parking 1292280564,Phoenix,Arizona
1292280578,33.4347734,-111.9231938,Parking 1292280578,Phoenix,Arizona
1292280579,33.4344104,-111.9243407,Parking 1292280579,Phoenix,Arizona
1292280580,33.4338641,-111.9242112,Parking 1292280580,Phoenix,Arizona
1292757742,33.393514,-112.1361153,Parking 1292757742,Phoenix,Arizona
1292757743,33.3945052,-112.1355927,Parking 1292757743,Phoenix,Arizona
1292757744,33.3928438,-112.1311055,Parking 1292757744,Phoenix,Arizona
1293577773,33.3772361,-112.1313818,Parking 1293577773,Phoenix,Arizona
1294668468,33.4531727,-112.0250542,Parking 1294668468,Phoenix,Arizona
1294668469,33.4532918,-112.0244518,Parking 1294668469,Phoenix,Arizona
1294668470,33.453473,-112.0248488,Parking 1294668470,Phoenix,Arizona
1294668471,33.4537203,-112.0242659,Parking 1294668471,Phoenix,Arizona
1294668472,33.4544442,-112.0243436,Parking 1294668472,Phoenix,Arizona
1294668473,33.4542537,-112.0243749,Parking 1294668473,Phoenix,Arizona
1294668474,33.4543624,-112.0250233,Parking 1294668474,Phoenix,Arizona
1294668475,33.4545075,-112.0252506,Parking 1294668475,Phoenix,Arizona
1294668476,33.4548075,-112.0260488,Parking 1294668476,Phoenix,Arizona
1294668477,33.4546298,-112.0261797,Parking 1294668477,Phoenix,Arizona
1294668478,33.4546035,-112.0263208,Parking 1294668478,Phoenix,Arizona
1294668479,33.454809,-112.0263617,Parking 1294668479,Phoenix,Arizona
1294668480,33.4548373,-112.0265746,Parking 1294668480,Phoenix,Arizona
1294668481,33.4538689,-112.0293364,Parking 1294668481,Phoenix,Arizona
1294668482,33.4543831,-112.0289981,Parking 1294668482,Phoenix,Arizona
1294668483,33.453409,-112.0294035,Parking 1294668483,Phoenix,Arizona
1294668484,33.4534058,-112.0285643,Parking 1294668484,Phoenix,Arizona
1294668485,33.4538162,-112.028335,Parking 1294668485,Phoenix,Arizona
1294668486,33.453814,-112.0273244,Parking 1294668486,Phoenix,Arizona
1294668487,33.4523217,-112.0275214,Parking 1294668487,Phoenix,Arizona
1294668488,33.4522168,-112.0277214,Parking 1294668488,Phoenix,Arizona
1294668489,33.452096,-112.0272175,Parking 1294668489,Phoenix,Arizona
1294668490,33.4523055,-112.0267736,Parking 1294668490,Phoenix,Arizona
1294668491,33.452311,-112.0265668,Parking 1294668491,Phoenix,Arizona
1294668492,33.4539397,-112.021694,Parking 1294668492,Phoenix,Arizona
1294668493,33.4537746,-112.0218274,Parking 1294668493,Phoenix,Arizona
1294668494,33.4533865,-112.0231476,Parking 1294668494,Phoenix,Arizona
1294668495,33.4533906,-112.0223064,Parking 1294668495,Phoenix,Arizona
1294668496,33.4532508,-112.0234172,Parking 1294668496,Phoenix,Arizona
1294668497,33.4532332,-112.0226001,Parking 1294668497,Phoenix,Arizona
1294668498,33.4530444,-112.0220012,Parking 1294668498,Phoenix,Arizona
1295080144,33.5371778,-112.2224755,Parking 1295080144,Phoenix,Arizona
1295081522,33.5373715,-112.2219155,Parking 1295081522,Phoenix,Arizona
1295081523,33.5372529,-112.2218896,Parking 1295081523,Phoenix,Arizona
1295081524,33.5373856,-112.2210873,Parking 1295081524,Phoenix,Arizona
1295082755,33.5373602,-112.2229614,Parking 1295082755,Phoenix,Arizona
1295082756,33.5369325,-112.223078,Parking 1295082756,Phoenix,Arizona
1295082757,33.5369549,-112.221063,Parking 1295082757,Phoenix,Arizona
